did,group,followers_count,total_likes,avg_jump_size,valid_post_count
did:plc:msmiwlaql5jzq5ipgebvpz7z,OTHER,128,40,2.034482758620689,58
did:plc:6q6l6peuucgdqsuclkio6lky,OTHER,128,7,2.4285714285714284,7
did:plc:itdyxj3reqamdjurxgroy5fq,OTHER,128,2545,4.134078212290503,895
did:plc:pxwv2zzezp2o2tj2lpxuwddu,OTHER,128,278,11.11111111111111,36
did:plc:bgzvvxhzucx3nmxxoici4v5h,OTHER,128,238,1.842239185750636,393
did:plc:w4fu6xwupaxfaln3mnysxdmq,OTHER,128,191,1.4790528233151183,549
did:plc:zwxbmndhttlfdt6ca5ilhsus,OTHER,128,56,3.15625,32
did:plc:dlhlxq3dh3faidt6566qpfun,OTHER,128,113,5.785714285714286,28
did:plc:hiuxd6wawxfi7eh2rymcazd3,OTHER,128,19,2.111111111111111,27
did:plc:um5atx7rzfojbjcgho7e42hi,OTHER,128,26,1.5909090909090908,44
did:plc:4ymweumk625loxcwluawedhm,OTHER,128,171,2.1285140562248994,249
did:plc:gyvtfi7voxj35rtawmc7cten,OTHER,128,297,2.5063291139240507,316
did:plc:5qdbzykaftrs3tuv2pd6blev,OTHER,127,2408,10.859437751004016,249
did:plc:pikee32knf2xoktidyktz4n7,OTHER,127,304,1.976851851851852,432
did:plc:ag26gskevh27vcr47kbh7med,OTHER,127,47,2.125,48
did:plc:4vs4mudkk2ha5crs3sxxy2vk,OTHER,127,106,6.227272727272728,22
did:plc:76zqu3spcef6xkhm5k3h6mzz,OTHER,127,28,2.1666666666666665,24
did:plc:cggu2qiyaviv5d3gcjscbm4h,OTHER,127,58,1.3796791443850267,187
did:plc:wxhpny5rfhoihyclnvz4rk76,OTHER,127,600,4.392857142857143,224
did:plc:eox5sbidyf4yowh7izo6tgqo,OTHER,127,543,3.5,290
did:plc:at5hv7xhwnelzh4wc2gxdd4l,OTHER,127,197,5.764705882352941,51
did:plc:r7msnh7ys33s7r7vlyailowb,OTHER,127,98,2.56,75
did:plc:kulv4thvyluft3hgaycrxpdq,OTHER,127,21,1.030690537084399,782
did:plc:cwabof6kmk6i53jncik5ft22,OTHER,127,246,9.3,40
did:plc:ngjnaj65tpzg7qhtltgtgpe2,OTHER,127,7,1.3793103448275863,29
did:plc:xl4ivpntauwfny473bimfuhf,OTHER,127,27,1.025812619502868,1046
did:plc:uapl77blx7wtsdhzkmp3mzcz,OTHER,127,910,8.891304347826088,138
did:plc:abh6egkhmond55pq7n6aoixt,OTHER,127,3174,3.134499396863691,1658
did:plc:zrbqubimpso6ifncn5lkyh7j,OTHER,127,29,2.108108108108108,37
did:plc:spvw7rocbsu5a4tilocgqqhk,OTHER,127,84,1.6548223350253808,197
did:plc:63jzmaljtop72kgoyscf6cw5,OTHER,127,373,2.511363636363636,440
did:plc:zwrpyjywbdrmezkcidwjglyn,OTHER,127,234,4.447368421052632,76
did:plc:l3eskoelwavu5mgkq5rmycks,OTHER,127,195,3.163636363636364,110
did:plc:of4bhcdhwp4baafj2epdhi72,OTHER,127,600,3.2949852507374637,339
did:plc:yvbizmkayf4uz3tbo3naykvk,OTHER,127,37,2.7,30
did:plc:oeffbhjhbtccxfduhoubvymb,OTHER,127,881,2.714497041420118,676
did:plc:kg42xojr2yk4puau6dzzmrmf,OTHER,127,69,2.3789473684210525,95
did:plc:frc2zoxkri4xffwr65454a2g,OTHER,127,38,1.9655172413793105,58
did:plc:ecj43yj2bmpirsp3427oeryn,OTHER,127,294,4.223140495867769,121
did:plc:bw25ax6bw3cwxdg6zxxh3vh7,OTHER,127,1950,4.076804915514593,651
did:plc:klz7zmxfwrzl3mgx6uew5iag,OTHER,127,21,2.555555555555556,18
did:plc:sp4n47vvnrezv5u2gwkjk76m,OTHER,127,64,1.0315098468271335,2285
did:plc:ubu3ysa66kyzgfbeuycm3cgq,OTHER,127,403,4.026737967914438,187
did:plc:skyjchedybcng5owq6mhnewo,OTHER,127,40,3.0869565217391304,23
did:plc:3jjotjgz2j5r4dnzkn2hmsxx,OTHER,127,1071,2.496042216358839,758
did:plc:cbtv5jpo7a34icktm7mhikol,OTHER,127,3204,5.911764705882353,782
did:plc:qzfsqrxlrwid3kqt4oszupvd,OTHER,127,350,3.4240506329113924,158
did:plc:4pek74q6qjodekm2sj3cxvjs,OTHER,127,1468,6.2029850746268655,335
did:plc:qgqf7paay2ynkjndnt2673fg,OTHER,127,127,2.5045045045045047,111
did:plc:5iqsqlkjbs7plr5o4dofodhl,OTHER,127,27,1.9714285714285715,35
did:plc:3hr2kuhe6t4bs5nibyvofsei,OTHER,127,246,4.6075949367088604,79
did:plc:n4z3icknu4scxoemnmno2xlj,OTHER,127,158,1.451219512195122,574
did:plc:lxnbojutca3xjqltxospt6va,OTHER,127,45,2.606060606060606,33
did:plc:d7lfvbqq3uymz3etmvqsm7bu,OTHER,127,347,4.015151515151516,132
did:plc:rzk7rjosoprnwwezktcd5sjx,OTHER,127,320,2.7436708860759493,316
did:plc:xngsriqu6jdlejhegwifn3eb,OTHER,127,248,2.958904109589041,146
did:plc:ij3kqwabx7nss36ynbexqlhx,OTHER,127,123,2.5,100
did:plc:7tl5fffzugtcpsg4fdcm4pq2,OTHER,127,35,3.875,16
did:plc:zgdysdwpeyuin6zd6he6yj6r,OTHER,127,599,2.764210526315789,475
did:plc:jnga4u5tv5lokl6pobyxans5,OTHER,127,818,3.1523972602739727,584
did:plc:mukljrtk4zysl62p45qmxzlv,OTHER,127,347,3.080952380952381,210
did:plc:ypi2r4div62sp32x2wwcncrl,OTHER,127,67,2.276315789473684,76
did:plc:qca2u4wqyjmc47ie6zgprmr2,OTHER,127,219,2.851648351648352,182
did:plc:pzpegqxt67wpl3xkycxsydxq,OTHER,127,4,1.1933333333333334,150
did:plc:xm5j7jueug7dzbgzcawyg6fn,OTHER,127,761,2.7220447284345046,626
did:plc:bbtmcbtkt4bahmcjekao2pq4,OTHER,127,151,2.889908256880734,109
did:plc:7d7fjxwfkyjrtqljjini5j3i,OTHER,127,169,2.6666666666666665,117
did:plc:qiy7bnorjp4wfziss2aqdfor,OTHER,127,82,2.01010101010101,99
did:plc:4nrgpn7lcfmsuybzd4xby4qf,OTHER,126,404,3.0359550561797755,445
did:plc:d5hl6gnryjprnw7zecpqav2w,OTHER,126,47,1.0398796087283673,1329
did:plc:53wa5iw6nyq2pzaiejwkz3ba,OTHER,126,1204,4.763975155279503,322
did:plc:komslx3xwicyvofvsayyta4d,OTHER,126,683,5.789772727272728,176
did:plc:baw52fezz2ddelq3gfmdvspw,OTHER,126,419,4.982758620689655,116
did:plc:itwtk3vmlrvexv3i4ugrmsog,OTHER,126,270,4.864864864864865,74
did:plc:uvlfqotqbkmmkvkgtjnabwik,OTHER,126,125,1.9471698113207547,265
did:plc:6q4leuvnrjqodhc45fihpivb,OTHER,126,41,1.881720430107527,93
did:plc:w4e56x4jornacu2jvkyfcpi6,OTHER,126,46,2.7333333333333334,30
did:plc:6ezntsua7wygdvp7x4fozdjx,OTHER,126,24,3.3846153846153846,13
did:plc:tkx5jucbxzksqpu6u3iq2dgg,OTHER,126,756,5.785310734463277,177
did:plc:ggchiz7h3to7vd4khbql7bvh,OTHER,126,311,3.3806818181818183,176
did:plc:maycgqvtav5acpoivhvgchom,OTHER,126,355,5.358695652173913,92
did:plc:l35hlosfh4rewc6xep7nkpvu,OTHER,126,440,7.915492957746479,71
did:plc:aovlvms3v6b3ugg65pgbvuck,OTHER,126,94,2.555555555555556,72
did:plc:aeuf3f5xni3unurx64r4p7rz,OTHER,126,155,1.992727272727273,275
did:plc:e4n54btlmvw2pfidgum4mjqy,OTHER,126,427,1.1513137068692625,3159
did:plc:b3gut4pa6x7x7xfwehrlzfo4,OTHER,126,240,1.86784140969163,454
did:plc:u24rexm4juouq7loktrcsb3m,OTHER,126,43,1.8333333333333333,54
did:plc:uhzruz6inuedmelmnx3igxfn,OTHER,126,114,6.6,25
did:plc:lb7d6b2pj4aolnkmhj2bctvw,OTHER,126,49,4.6,15
did:plc:bwd2kt7ybemfjaaksz2n5dse,OTHER,126,71,1.8220338983050848,118
did:plc:vxjj572gbddq6hpple3mwxs3,OTHER,126,64,2.5636363636363635,55
did:plc:rxs5ypdttpzlvckvcaey3q7n,OTHER,126,925,4.224489795918367,294
did:plc:3fe25qalw4rfzrty3xyutj7c,OTHER,126,312,1.149044088958252,2563
did:plc:o7pdxx3tvgnbwfpmu72dwu74,OTHER,126,116,2.3978494623655915,93
did:plc:lmr2s6ez7x4nddvqpolzbvmm,OTHER,126,23,2.090909090909091,33
did:plc:k7qnbgf2bfanzjtzfcyltesg,OTHER,126,211,3.15748031496063,127
did:plc:mqqhdhu6ggp5jhf6vjswdbu7,OTHER,126,237,2.066390041493776,241
did:plc:6zjkwgflr7idhj45fswr7wdp,OTHER,126,366,1.2942834138486312,2484
did:plc:ryljci2ar4q6ylputluds2jg,OTHER,126,87,3.0943396226415096,53
did:plc:luolybsvv7lmtajywy3b36i5,OTHER,126,39,2.4827586206896552,29
did:plc:rb72et4w73symt3t43smglph,OTHER,126,150,2.3026315789473686,152
did:plc:2fqpyuxy36grb2d3ykica2u6,OTHER,126,1286,4.79245283018868,424
did:plc:bwlf3g2ttmhu27wwnwmbppjd,OTHER,126,287,3.238095238095238,168
did:plc:tdpb7d55pou2n7s6e2cyomcg,OTHER,126,340,2.533596837944664,253
did:plc:5gpfrtd3a5ydyiqwsqswdpbk,OTHER,126,36,2.272727272727273,33
did:plc:coidgz5k4xhtm4jnqwflhyxj,OTHER,126,96,2.032,125
did:plc:kezc7q37e7fmjbcfa3kszmdm,OTHER,126,356,3.251184834123223,211
did:plc:dbynksuo62dn5gjhs56liqvy,OTHER,126,87,2.564516129032258,62
did:plc:yvfjfqyeoao44l7j4detevz2,OTHER,126,99,1.5174825174825175,286
did:plc:2catu23tz36br4nabulx26br,OTHER,126,129,1.0820388349514565,2060
did:plc:j5rqlmpzwkzfswioohiotrhu,OTHER,125,14,2.6,10
did:plc:crna2mhqfvbi66f6a2b5hpco,OTHER,125,4,1.4615384615384617,13
did:plc:zzp55iejykslktv5vbgnfe7w,OTHER,125,220,2.7485714285714287,175
did:plc:22umin4xdzbyfjhi5rvzbvmx,OTHER,125,2,1.16,25
did:plc:3m4uzwahxciy3tqgimquy2se,OTHER,125,363,2.183098591549296,355
did:plc:bgu34zwuxos7h6fispsnjtka,OTHER,125,26,2.36,25
did:plc:gmhy6hv35auk7sk27koxtnzc,OTHER,125,36,1.9183673469387756,49
did:plc:knxguejcffnncpgpbdwxyxss,OTHER,125,33,2.2857142857142856,28
did:plc:6d4jv6igdmxdljsbb6e47ytf,OTHER,125,70,1.266187050359712,278
did:plc:etdzlozhgqp3r3zsykuwqz6y,OTHER,125,470,2.7125890736342044,421
did:plc:4au2cteydzdokugpg4bwaynd,OTHER,125,211,7.512820512820513,39
did:plc:7vhqlnvy4va2yrhpexuxteht,OTHER,125,187,3.6538461538461537,78
did:plc:uo4urnrxei7om4xtposprhqi,OTHER,125,203,2.364864864864865,222
did:plc:s3odxx7am6gljfx3cclmvv3u,OTHER,125,240,2.924137931034483,145
did:plc:fzwgehuw24ns3xomjsqsiv53,OTHER,125,337,5.943181818181818,88
did:plc:chzy5ihoq5sbosibruu3iy5m,OTHER,125,343,1.9797160243407708,493
did:plc:yv5c6jyzlx3n3rjhf3dph7pd,OTHER,125,62,1.0279637652619142,2539
did:plc:hlwjbpzxywtf7grjbt2bd2gc,OTHER,125,14,2.9,10
did:plc:upirdp2shntvvahimun3fksx,OTHER,125,11,2.833333333333333,6
did:plc:hrezmq2yzrki3feb6thz2ayh,OTHER,125,1797,10.254807692307692,208
did:plc:jlw7445t27q7eoimxow66r6h,OTHER,125,64,2.306451612903226,62
did:plc:uca4eqbd3rn2dn5oczz5qpe3,OTHER,125,331,3.0,185
did:plc:wmoanowdwyej677xoirpiiev,OTHER,125,649,3.7027863777089776,323
did:plc:tzbxopc4n5hukaynuba6itna,OTHER,125,65,1.240677966101695,295
did:plc:gudgzchfgkg3hdn5db2kbbtb,OTHER,125,166,3.871428571428571,70
did:plc:xcjxkfr7qzvkwukkrmzmiog7,OTHER,125,474,2.648325358851675,418
did:plc:4cwdmird4sx7vrsmukoxhjim,OTHER,125,751,4.76425855513308,263
did:plc:ml5bczon3vir6cv2bd6a2iuz,OTHER,125,1051,6.149321266968326,221
did:plc:wuuuv24msltse4g6ee56y44k,OTHER,125,93,2.6666666666666665,75
did:plc:inukwclaihlvlvavl7wwtefc,OTHER,125,126,2.8875,80
did:plc:umnzepdfovq6tovvv4sqr2er,OTHER,125,815,2.4378048780487807,820
did:plc:v2lpvjfacdmhafjq7pidtdku,OTHER,125,877,4.908396946564886,262
did:plc:vocalyrrk725tg6pfcnlqqdd,OTHER,125,265,2.5594059405940595,202
did:plc:geuj7rauyq7knv3225x4awpy,OTHER,125,55,2.0681818181818183,88
did:plc:sszuaiv5bam2iiqo6o3byr2f,OTHER,125,189,3.361344537815126,119
did:plc:js4euomfktej3ekzwhe6isb5,OTHER,125,127,3.2098765432098766,81
did:plc:awvypy2okfdcyxn7zyj4q6sk,OTHER,125,649,6.844444444444444,135
did:plc:akq5ffrtclowe3cu62bziriq,OTHER,125,241,3.125,128
did:plc:qfvihosghuscoihn7ffczjru,OTHER,125,75,1.4129353233830846,201
did:plc:b5clpin4fh2seql27hefl2jd,OTHER,125,101,2.177570093457944,107
did:plc:eb6ynie2sl7ziht3iijkg6ex,OTHER,125,83,1.9509803921568627,102
did:plc:e6jpkhguppk5eul6npcska4m,OTHER,125,23,2.8666666666666667,15
did:plc:bf4atorn6h2uiyj64ngix4zh,OTHER,125,1598,4.452079566003617,553
did:plc:t2gtcbgvoj347gy67uahxlq3,OTHER,125,670,4.020242914979757,247
did:plc:h56ubpyqmlew56qmwmr4bijq,OTHER,125,155,5.405405405405405,37
did:plc:7w3ixvng5zck4euvmmijl4qv,OTHER,125,288,3.2012987012987013,154
did:plc:leah5mpg4hi27kfncv66ntf4,OTHER,125,39,4.133333333333334,15
did:plc:pbwwgh4oqtt5m3wzm44vhkhf,OTHER,124,60,3.724137931034482,29
did:plc:lgrdml6zlsbg3uzvye6ezy7d,OTHER,124,28,1.967741935483871,31
did:plc:ut24sdumgbbc2boi6eq7j5ra,OTHER,124,66,2.1411764705882352,85
did:plc:2rpqeexfz4qbj774cwkqg3oo,OTHER,124,535,4.205405405405405,185
did:plc:6fjzb4kpmk6nunxd2qfs7vdy,OTHER,124,3,2.0,5
did:plc:egioh4cly6hzjmt57kl3u3nv,OTHER,124,1530,7.370106761565836,281
did:plc:bn6lj5cporout2cxqxy7zapx,OTHER,124,284,1.8623063683304648,581
did:plc:gkpth2mhhddu7z26ub6bk23m,OTHER,124,62,2.7346938775510203,49
did:plc:7px4ltgwdit2bjm3esijsb2r,OTHER,124,2702,5.627145085803432,641
did:plc:5rg6ghlxmd5zrrajomoe4q6e,OTHER,124,1708,9.710144927536232,207
did:plc:ajnzwvmb3dckitxdvtlsrj7d,OTHER,124,501,3.1630434782608696,276
did:plc:xxoqlxbquumcxyztmw2ldtld,OTHER,124,1863,4.705314009661835,621
did:plc:l43zs34tgfp3hhkdw4anaikv,OTHER,124,5774,4.2372,2500
did:plc:rrqfnid55mm2otjdmt2jwf3h,OTHER,124,551,2.959276018099548,442
did:plc:qlswaqejlf7u3s46n3t6mq7t,OTHER,124,217,1.742209631728045,353
did:plc:v47jipzniz6x2zoak4xonwxn,OTHER,124,5,1.4375,16
did:plc:wnjhvgqxw7stiagdmarkzmee,OTHER,124,590,2.6690647482014387,417
did:plc:777newmi4lyf3edemasdgcl2,OTHER,124,99,1.065076999503229,2013
did:plc:hmkyuqjr4dxfykvlm7iv5lpw,OTHER,124,787,1.995991983967936,998
did:plc:lpwqhegcri6e6ozjnzealx3z,OTHER,124,393,2.4183976261127595,337
did:plc:zsa5jctsz4jpilpdg7fpmo64,OTHER,124,46,2.2093023255813957,43
did:plc:zkpenp2y6tugkmoz6lmbz3up,OTHER,124,327,3.603896103896104,154
did:plc:trtygi3uiprdmf22tzji3qah,OTHER,124,115,2.181159420289855,138
did:plc:deexvpq3mxi2t3cbbf4eyunz,OTHER,124,213,5.121212121212121,66
did:plc:7nvdrfuxj4kngu55gqzaq7sw,OTHER,124,112,2.1327433628318584,113
did:plc:cfa5hump5ywcqkuskl2ftlnj,OTHER,124,6984,3.7113587347232206,2782
did:plc:5wnvcf4hzmk5wgqf624kugkl,OTHER,124,149,2.0707070707070705,198
did:plc:kn77zljt5t7pwugfhxy57fz4,OTHER,124,905,3.656716417910448,402
did:plc:yddexgiqpqa5jlygnu5a2vkx,OTHER,124,178,1.955223880597015,201
did:plc:4orbm4kk7bqmvzxlqufz7asp,OTHER,124,34,2.0526315789473686,38
did:plc:awupgbtyyjfdqflqz5twmj6m,OTHER,124,153,2.9894736842105263,95
did:plc:n23hlvzyzdmjf4egz6vvbt74,OTHER,124,41,2.031746031746032,63
did:plc:dr36zsjqb2egmsvf7zljmt43,OTHER,124,17,2.05,20
did:plc:n5ft3s335m5fy5n77gi3sxuh,OTHER,124,270,3.856060606060606,132
did:plc:wxihmk4qvbxmnvhcbygj6565,OTHER,124,215,2.7552447552447554,143
did:plc:nsnujpqlkyviuyiqy45aa3od,OTHER,124,265,7.346938775510204,49
did:plc:tbdg6jnpzeybvxcjkqibcclv,OTHER,124,695,5.624338624338624,189
did:plc:uy76prinvw7dnt7dajrqwafr,OTHER,124,253,4.792207792207792,77
did:plc:ne4dzkb4ernb4cgqhljfatfp,OTHER,124,53,2.4782608695652173,46
did:plc:kdblx4v7nwoxzecp7uoys4yd,OTHER,124,101,1.6919431279620851,211
did:plc:23a4frvrj6vdvfafivazq5cx,OTHER,124,1606,2.7211634904714144,997
did:plc:zgashgs3zvirogpnqqer25yc,OTHER,124,165,1.1654083733699383,1457
did:plc:2rzmwsszv2zgzkkbynl4n6tu,OTHER,124,1090,5.02416918429003,331
did:plc:4cpkirma4fp2vs5deop7jeu5,OTHER,124,47,2.5,50
did:plc:bdf6sl4gpjn6aiidarkucujt,OTHER,124,154,2.073863636363636,176
did:plc:xrd6x66t2rag74v4gprkwa6x,OTHER,124,1514,5.475324675324675,385
did:plc:zu5lle25dcsdijjfielowayn,OTHER,124,7,1.2075471698113207,53
did:plc:ixeajy4ocxlznlcprstt7lnm,OTHER,124,80,3.232558139534884,43
did:plc:ar62p7o2wes6hdr5ntqw3dzk,OTHER,124,403,2.603030303030303,330
did:plc:xtfkmssfksdpza65wv4ua6d6,OTHER,124,287,2.8,185
did:plc:fpakkumgnicwea2o7evc7uit,OTHER,124,357,3.8177777777777777,225
did:plc:4lurxgl2g2kpllpyrakrnddd,OTHER,124,676,6.232876712328767,146
did:plc:fd2h6ih76ztxvgpqozt6qvz4,OTHER,124,158,3.009009009009009,111
did:plc:tjm4aiyzdkraouabsrbn64q7,OTHER,123,165,1.0577105014191106,3171
did:plc:kkhzsqyqqcnb32foebaqujzs,OTHER,123,9,1.5625,16
did:plc:4vnn6bwznbujzkh2usfxoaa2,OTHER,123,36,2.272727272727273,33
did:plc:yzf677j24wnklfr7agrn4jqe,OTHER,123,387,3.463276836158192,177
did:plc:l6kueopvx63bxjbkj37jc4sm,OTHER,123,15,1.7894736842105263,19
did:plc:rgalvubm67l3eu2wdaxtco2v,OTHER,123,173,4.2105263157894735,57
did:plc:gdqqxnb6r2mnkugokazu7v27,OTHER,123,50,2.3392857142857144,56
did:plc:5iw2z6xs4rj5yxoqh6dss4ml,OTHER,123,428,3.8222222222222224,180
did:plc:yidzfzdujv7qqkbqtf75ph7z,OTHER,123,1299,7.405511811023622,254
did:plc:a6igwg47nelek5otoginwt3x,OTHER,123,80,3.571428571428572,35
did:plc:oejeudafbkeubw3mzi2lvsde,OTHER,123,51,3.1714285714285717,35
did:plc:oq65ualyiek6vwx4bgalngd5,OTHER,123,762,4.309433962264151,265
did:plc:lbkduwus3e6fwb3o7r73bf3x,OTHER,123,510,5.786885245901639,122
did:plc:s52oc4nhnwpssu3ydrbif4wa,OTHER,123,71,1.732394366197183,142
did:plc:nx2itlxwdgkow6hjjrjss2q6,OTHER,123,233,2.7510917030567685,229
did:plc:jvjr6ufcp6g2kadjgumwsrao,OTHER,123,49,2.145454545454545,55
did:plc:bt327ibya44ufot5l4ubb6f4,OTHER,123,460,3.088560885608856,271
did:plc:fhgd4pxijs7oj5sjt2xssmdb,OTHER,123,205,9.791666666666666,24
did:plc:hmvnh73wpz2wpesega22jvsa,OTHER,123,371,3.472826086956522,184
did:plc:3dlapr6ctnzo7dxvrejgsmjh,OTHER,123,2203,6.208695652173913,460
did:plc:2rwenp75peyfi6eqtoybocz3,OTHER,123,15,1.2535211267605637,71
did:plc:jqaxinchzpypxlngff6in7ye,OTHER,123,151,2.314917127071823,181
did:plc:q2xwc6mxn7pbszqelct3iyw7,OTHER,123,596,3.8503649635036497,274
did:plc:gbdozs7tbbf7eael5l2lmaqo,OTHER,123,57,9.0,8
did:plc:5kodts33brjpilxvwv6obooi,OTHER,123,473,2.046558704453441,494
did:plc:dlfvuel67uqofj3rlhtxeqjo,OTHER,123,1112,3.495527728085868,559
did:plc:o232i4stbsldz4axvzmvgpo4,OTHER,123,190,6.256410256410256,39
did:plc:ttuhp7xvfjkoqkkfr3urwfzl,OTHER,123,790,2.883495145631068,618
did:plc:7jqbwmpdazelwpx3flddicrv,OTHER,123,92,1.0755026672137875,2437
did:plc:ef7ucz5xcfoqfz2ms22g2q5h,OTHER,123,949,2.4327233584499464,929
did:plc:ejex34bdhdwkvtvvhjdkoqlx,OTHER,123,39,2.34375,32
did:plc:n6amlu7tsadysygdivp3b64e,OTHER,123,218,5.706666666666667,75
did:plc:ivwzzbq6obalb7vxg6mrw7iy,OTHER,123,13,2.076923076923077,13
did:plc:hdcyqtprr6yf2e2egee6imjw,OTHER,123,917,5.871428571428571,210
did:plc:lyem7m7diqqrz7t3kbnojx62,OTHER,123,1560,3.8671641791044777,670
did:plc:szfooepconfvlbwo5lko4ach,OTHER,123,120,2.7261904761904763,84
did:plc:tgzibwfb5b3bkwufzyzorrj5,OTHER,123,217,3.289719626168224,107
did:plc:qkmvjs4joi3edd4ycdo5usbb,OTHER,123,166,1.0758741258741258,2860
did:plc:7fcn6gok5dyikgluhgtj2aku,OTHER,123,92,2.9838709677419355,62
did:plc:avtsrkfl2ng3m2olnjzgto4i,OTHER,123,102,2.58974358974359,78
did:plc:5ysmibrbynzp3q7xlz6ivuf6,OTHER,123,282,2.29957805907173,237
did:plc:k762f7f5wtjtiv7l24qt3glz,OTHER,123,452,3.6908212560386473,207
did:plc:ogjlahzdxmty6i3dnhlcj5aw,OTHER,123,486,1.4933962264150944,1060
did:plc:ngclbggzefmdjqppsu4yb4z4,OTHER,123,96,3.26530612244898,49
did:plc:e6udfq3ipyqtjbsfsrtd7ota,OTHER,122,1939,3.4057971014492754,1035
did:plc:5gzwyg3cqtmxnc74a45vijpu,OTHER,122,46,2.2444444444444445,45
did:plc:uda25hn3erdnhcwfs43y3yog,OTHER,122,100,3.0847457627118646,59
did:plc:ckvsyxqfqnudpme7zrguvaft,OTHER,122,128,2.489583333333333,96
did:plc:7bhsrv7fq6mauwztathjbflc,OTHER,122,38,1.6857142857142855,70
did:plc:a5dtbg32iuj6hfwtlnuhtsea,OTHER,122,746,3.420673076923077,416
did:plc:t5qxbhl4dsve6gowtzzmbevx,OTHER,122,36,1.7857142857142858,56
did:plc:qmna7sdox5iuzeefj45hwrki,OTHER,122,11,1.6153846153846154,26
did:plc:alpkpcdmxmbkhw7gwjfa4gou,OTHER,122,116,2.3781512605042017,119
did:plc:ne7nqhz5y64kgx72e2l5ozkc,OTHER,122,122,2.3653846153846154,104
did:plc:kaumbsddtwpgknlfs3s2a4pq,OTHER,122,374,5.226415094339623,106
did:plc:s64bptzm6s7wqgpocfyos3t5,OTHER,122,1701,4.716867469879518,498
did:plc:l7lx3h6ebwbynrm3bxiqd2kd,OTHER,122,165,8.10344827586207,29
did:plc:emgvuel3u4dbnjr5mrxam2xq,OTHER,122,510,4.890804597701149,174
did:plc:5qu3elsrdc3btptmoxzdjix7,OTHER,122,503,14.372093023255816,43
did:plc:2tdeoedcdajxzd5wzoe575x5,OTHER,122,356,5.290322580645161,93
did:plc:trlv5tzkodbzeytawjjgqf4b,OTHER,122,299,3.2241379310344827,174
did:plc:75i6rlgwcfajhayonjcp25jm,OTHER,122,273,2.582758620689656,580
did:plc:ugyi6brmemuz5lscoq3ghvxt,OTHER,122,1127,2.859628770301624,862
did:plc:biv4kyyg4sa4d6h7cevvmia6,OTHER,122,547,6.75,100
did:plc:uqaooxckdwm3njcpcccfouca,OTHER,122,1083,2.8253223915592027,853
did:plc:6k4654z5ewyokcc2hkqlrkwx,OTHER,122,51,2.75,32
did:plc:pboyszbsqiemuw7wqgqd7tsn,OTHER,122,40,3.333333333333333,18
did:plc:oloz4plvp3pko2khslpjrnay,OTHER,122,219,5.288135593220339,59
did:plc:t6yg53furh5aeqbdxh6x7wsv,OTHER,122,14,1.4871794871794872,39
did:plc:v5qz2tr2pbcgjsjp4honrvo5,OTHER,122,172,2.145454545454545,220
did:plc:43gcqpvs4pedwzppipksnvvx,OTHER,122,11,1.8125,16
did:plc:pcdviate7bzjqhwwcventdm3,OTHER,122,20,2.6,15
did:plc:2ovopscfzj5vj3xytp6k6gsp,OTHER,122,28,1.7674418604651163,43
did:plc:tugxldsbsmw3rdbcyhivb5hr,OTHER,122,1973,3.124265323257766,1191
did:plc:fmrzufv3sg7vsom7yscaseud,OTHER,122,57,5.333333333333333,18
did:plc:2hkvaezoe3o74nh3dnignoh3,OTHER,122,156,1.7491166077738516,283
did:plc:6yhwd5w3olg34jqxzu3daj3s,OTHER,122,17,1.4680851063829787,47
did:plc:vyfrjtjrzpyn4slantpwdhbf,OTHER,122,170,2.7580645161290325,124
did:plc:63ztpdnpy6t52qbp6kgfcgg7,OTHER,122,268,7.428571428571429,42
did:plc:7kj77kzlvdhnuwobxwet6ukw,OTHER,122,198,3.933333333333333,75
did:plc:ue4x53ooslintv2v4spabwoo,OTHER,122,116,1.8832116788321167,137
did:plc:bkag34lzpwixqhs32alcaion,OTHER,122,743,16.46153846153846,52
did:plc:my4gwkymzllrhrepg4exb3g4,OTHER,122,38,1.94,50
did:plc:xdgpsycysedrbmzjs6rdu6qq,OTHER,122,27,2.3076923076923075,26
did:plc:p2hqlx4vv7xzstar4c5zxpe4,OTHER,122,326,7.109090909090909,55
did:plc:oowvgtd72l2cxfkvqfaqwvxy,OTHER,122,16,2.5454545454545454,11
did:plc:flhqytih4hxib7uj6rbhzg7p,OTHER,122,161,2.5384615384615383,156
did:plc:5u2wy5awfuglpgc44xuoeysd,OTHER,122,42,1.5084745762711864,118
did:plc:3ehimyger5o2m72ytcvijhzb,OTHER,122,997,2.941732283464567,635
did:plc:qzdpu4hu6h6kgxlebe64dhff,OTHER,122,22,1.574468085106383,47
did:plc:nrfz3dgiw4xvcmlwvp3d7etd,OTHER,122,241,2.6202531645569622,158
did:plc:6cerlbwgngymysu6gma6xwpa,OTHER,122,678,3.37029702970297,505
did:plc:7e45xwsg4datp2byokj77lzj,OTHER,122,91,1.8166666666666669,120
did:plc:mf2jwinhbfhnqubdgbyieaeg,OTHER,122,607,2.8271844660194176,515
did:plc:khnnr2ofxmg246asrikxyap6,OTHER,122,231,2.6,160
did:plc:yrusogctzf76q67wjysn2tfa,OTHER,122,118,3.0657894736842106,76
did:plc:ksvvuvrfmpwlml4rkpqmxqvv,OTHER,122,1017,2.2492431886982844,991
did:plc:upqyin5wny4ho7yiuywfw5dn,OTHER,122,264,1.4,710
